#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_016845.1",4773679,4774962,"+",11849821,,"KPHS_47620","YP_005229062.1",427,"putative transport protein"
"chromosome","NC_016845.1",4775014,4775904,"-",11849822,,"KPHS_47630","YP_005229063.1",296,"TIGR01212 family radical SAM protein"
"chromosome","NC_016845.1",4776620,4781080,"+",11849823,,"KPHS_47640","YP_005229064.1",1486,"glutamate synthase large subunit"
"chromosome","NC_016845.1",4781090,4782508,"+",11849824,,"KPHS_47650","YP_005229065.1",472,"glutamate synthase small subunit"
"chromosome","NC_016845.1",4782563,4783267,"-",11849825,,"KPHS_47660","YP_005229066.1",234,"N-acetylmannosamine-6-phosphate 2-epimerase"
"chromosome","NC_016845.1",4783392,4783886,"-",11849826,,"KPHS_47670","YP_005229067.1",164,"ClpXP protease specificity-enhancing factor"
"chromosome","NC_016845.1",4783890,4784528,"-",11849827,,"KPHS_47680","YP_005229068.1",212,"stringent starvation protein A"
"chromosome","NC_016845.1",4784840,4785232,"-",11849828,,"KPHS_47690","YP_005229069.1",130,"30S ribosomal protein S9"
"chromosome","NC_016845.1",4785248,4785676,"-",11849829,,"KPHS_47700","YP_005229070.1",142,"50S ribosomal protein L13"
"chromosome","NC_016845.1",4785942,4787069,"-",11849830,,"KPHS_47710","YP_005229071.1",375,"putative ATPase"
"chromosome","NC_016845.1",4787260,4787658,"+",11849831,,"KPHS_47720","YP_005229072.1",132,"cytochrome d ubiquinol oxidase subunit III"
"chromosome","NC_016845.1",4787832,4789199,"+",11849832,,"KPHS_47730","YP_005229073.1",455,"serine endoprotease"
"chromosome","NC_016845.1",4789287,4790345,"+",11849833,,"KPHS_47740","YP_005229074.1",352,"serine endoprotease"
"chromosome","NC_016845.1",4790482,4791420,"-",11849834,,"KPHS_47750","YP_005229075.1",312,"malate dehydrogenase"
"chromosome","NC_016845.1",4791835,4792305,"+",11849835,,"KPHS_47760","YP_005229076.1",156,"arginine repressor"
"chromosome","NC_016845.1",4792681,4792944,"+",11849836,,"KPHS_47770","YP_005229077.1",87,"peroxide/acid stress response protein YhcN"
"chromosome","NC_016845.1",4793193,4793309,"+",11849837,,"KPHS_47780","YP_005229078.1",38,"YcfR family protein, partial"
"chromosome","NC_016845.1",4793360,4793635,"-",11849838,,"KPHS_47790","YP_005229079.1",91,"barstar family protein"
"chromosome","NC_016845.1",4793715,4795622,"-",11849839,,"KPHS_47800","YP_005229080.1",635,"p-hydroxybenzoic acid efflux subunit AaeB"
"chromosome","NC_016845.1",4795688,4796620,"-",11849840,,"KPHS_47810","YP_005229081.1",310,"putative membrane located multidrug resistance protein"
"chromosome","NC_016845.1",4796628,4796831,"-",11849841,,"KPHS_47820","YP_005229082.1",67,"AaeX family protein"
"chromosome","NC_016845.1",4796981,4797892,"+",11849842,,"KPHS_47830","YP_005229083.1",303,"putative LysR-family transcriptional regulator"
"chromosome","NC_016845.1",4797928,4799373,"-",11849843,,"KPHS_47840","YP_005229084.1",481,"protease TldD"
"chromosome","NC_016845.1",4799462,4803259,"-",11849844,,"KPHS_47850","YP_005229085.1",1265,"AsmA2 domain-containing protein"
"chromosome","NC_016845.1",4803297,4804766,"-",11849845,,"KPHS_47860","YP_005229086.1",489,"ribonuclease G"
"chromosome","NC_016845.1",4804769,4805350,"-",11849846,,"KPHS_47870","YP_005229087.1",193,"Maf-like protein"
"chromosome","NC_016845.1",4805358,4805846,"-",11849847,,"KPHS_47880","YP_005229088.1",162,"rod shape-determining protein MreD"
"chromosome","NC_016845.1",4805846,4806838,"-",11849848,,"KPHS_47890","YP_005229089.1",330,"cell wall structural complex MreBCD transmembrane component MreC"
"chromosome","NC_016845.1",4806909,4807952,"-",11849849,,"KPHS_47900","YP_005229090.1",347,"regulator of ftsI, penicillin binding protein 3, septation function"
"chromosome","NC_016845.1",4808258,4810198,"-",11849850,,"KPHS_47910","YP_005229091.1",646,"RNase E specificity factor CsrD"
"chromosome","NC_016845.1",4810278,4810469,"-",11849851,,"KPHS_47920","YP_005229092.1",63,"hypothetical protein KPHS_47920"
"chromosome","NC_016845.1",4810698,4811699,"+",11849852,,"KPHS_47930","YP_005229093.1",333,"putative sulfite oxidase subunit YedY"
"chromosome","NC_016845.1",4811699,4812307,"+",11849853,,"KPHS_47940","YP_005229094.1",202,"protein-methionine-sulfoxide reductase heme-binding subunit MsrQ"
"chromosome","NC_016845.1",4812531,4812983,"+",11849854,,"KPHS_47950","YP_005229095.1",150,"type II 3-dehydroquinate dehydratase"
"chromosome","NC_016845.1",4813006,4813473,"+",11849855,,"KPHS_47960","YP_005229096.1",155,"acetyl-CoA carboxylase"
"chromosome","NC_016845.1",4813484,4814833,"+",11849856,,"KPHS_47970","YP_005229097.1",449,"acetyl-CoA carboxylase biotin carboxylase subunit"
"chromosome","NC_016845.1",4814944,4815186,"+",11849857,,"KPHS_47980","YP_005229098.1",80,"YhdT family protein"
"chromosome","NC_016845.1",4815176,4816627,"+",11849858,,"KPHS_47990","YP_005229099.1",483,"sodium/panthothenate symporter"
"chromosome","NC_016845.1",4816639,4817520,"+",11849859,,"KPHS_48000","YP_005229100.1",293,"50S ribosomal protein L11 methyltransferase"
"chromosome","NC_016845.1",4817971,4818843,"+",11849860,,"KPHS_48010","YP_005229101.1",290,"FMN-linked protein"
"chromosome","NC_016845.1",4818868,4819164,"+",11849861,,"KPHS_48020","YP_005229102.1",98,"DNA-binding protein Fis"
"chromosome","NC_016845.1",4819318,4819509,"-",11849862,,"KPHS_48030","YP_005229103.1",63,"hypothetical protein KPHS_48030"
"chromosome","NC_016845.1",4819512,4821173,"-",11849863,,"KPHS_48040","YP_005229104.1",553,"putative phage terminase, large subunit"
"chromosome","NC_016845.1",4821157,4821513,"-",11849864,,"KPHS_48050","YP_005229105.1",118,"phage terminase small subunit"
"chromosome","NC_016845.1",4821644,4821796,"-",11849865,,"KPHS_48060","YP_005229106.1",50,"hypothetical protein KPHS_48060"
"chromosome","NC_016845.1",4821789,4822025,"-",11849866,,"KPHS_48070","YP_005229107.1",78,"putative prophage holin"
"chromosome","NC_016845.1",4822232,4822531,"-",11849867,,"KPHS_48080","YP_005229108.1",99,"phage QLRG family, putative DNA packaging"
"chromosome","NC_016845.1",4822528,4822683,"-",11849868,,"KPHS_48090","YP_005229109.1",51,"putative phage head-tail adaptor"
"chromosome","NC_016845.1",4822860,4824101,"-",11849869,,"KPHS_48100","YP_005229110.1",413,"phage portal protein, HK97 family"
"chromosome","NC_016845.1",4824103,4824663,"-",11849870,,"KPHS_48110","YP_005229111.1",186,"phage prohead protease, HK97 family"
"chromosome","NC_016845.1",4824715,4825881,"-",11849871,,"KPHS_48120","YP_005229112.1",388,"phage major capsid protein, HK97 family"
"chromosome","NC_016845.1",4826145,4826657,"+",11849872,,"KPHS_48130","YP_005229113.1",170,"hypothetical protein KPHS_48130"
"chromosome","NC_016845.1",4826706,4827041,"-",11849873,,"KPHS_48140","YP_005229114.1",111,"hypothetical protein KPHS_48140"
"chromosome","NC_016845.1",4827384,4829519,"-",11849874,,"KPHS_48150","YP_005229115.1",711,"putative prophage protein"
"chromosome","NC_016845.1",4829519,4829884,"-",11849875,,"KPHS_48160","YP_005229116.1",121,"hypothetical protein KPHS_48160"
"chromosome","NC_016845.1",4829881,4830249,"-",11849876,,"KPHS_48170","YP_005229117.1",122,"hypothetical protein KPHS_48170"
"chromosome","NC_016845.1",4830348,4830476,"+",11849877,,"KPHS_48180","YP_005229118.1",42,"hypothetical protein KPHS_48180"
"chromosome","NC_016845.1",4830553,4830741,"-",11849878,,"KPHS_48190","YP_005229119.1",62,"hypothetical protein KPHS_48190"
"chromosome","NC_016845.1",4830734,4830913,"-",11849879,,"KPHS_48200","YP_005229120.1",59,"host cell division inhibitor Icd-like protein"
"chromosome","NC_016845.1",4831455,4832234,"-",11849880,,"KPHS_48210","YP_005229121.1",259,"Roi protein"
"chromosome","NC_016845.1",4832245,4832529,"-",11849881,,"KPHS_48220","YP_005229122.1",94,"phage transcriptional regulator AlpA"
"chromosome","NC_016845.1",4832711,4833652,"-",11849882,,"KPHS_48230","YP_005229123.1",313,"hypothetical protein KPHS_48230"
"chromosome","NC_016845.1",4833745,4834971,"-",11849883,,"KPHS_48240","YP_005229124.1",408,"integrase family protein"
"chromosome","NC_016845.1",4835247,4835897,"-",11849884,,"KPHS_48250","YP_005229125.1",216,"DNA-binding transcriptional regulator EnvR"
"chromosome","NC_016845.1",4836275,4837414,"+",11849885,,"KPHS_48260","YP_005229126.1",379,"transmembrane protein"
"chromosome","NC_016845.1",4837427,4840537,"+",11849886,,"KPHS_48270","YP_005229127.1",1036,"inner membrane multidrug efflux protein BpeB"
"chromosome","NC_016845.1",4840831,4841052,"+",11849887,,"KPHS_48280","YP_005229128.1",73,"membrane protein"
"chromosome","NC_016845.1",4846751,4847401,"+",11849893,,"KPHS_48290","YP_005229129.1",216,"transferase"
"chromosome","NC_016845.1",4847377,4847634,"-",11849894,,"KPHS_48300","YP_005229130.1",85,"DUF1488 domain-containing protein"
"chromosome","NC_016845.1",4847631,4848449,"-",11849895,,"KPHS_48310","YP_005229131.1",272,"shikimate 5-dehydrogenase"
"chromosome","NC_016845.1",4848453,4849025,"-",11849896,,"KPHS_48320","YP_005229132.1",190,"putative RNA-binding protein with unique protein fold"
"chromosome","NC_016845.1",4849030,4849572,"-",11849898,,"KPHS_48330","YP_005229133.1",180,"putative DNA topoisomerase"
"chromosome","NC_016845.1",4849598,4850071,"-",11849900,,"KPHS_48340","YP_005229134.1",157,"DUF494 domain-containing protein"
"chromosome","NC_016845.1",4850043,4851167,"-",11849902,,"KPHS_48350","YP_005229135.1",374,"putative competence protein"
"chromosome","NC_016845.1",4851296,4851805,"+",11849904,,"KPHS_48360","YP_005229136.1",169,"peptide deformylase"
"chromosome","NC_016845.1",4851820,4852767,"+",11849906,,"KPHS_48370","YP_005229137.1",315,"methionyl-tRNA formyltransferase"
"chromosome","NC_016845.1",4852820,4854115,"+",11849907,,"KPHS_48380","YP_005229138.1",431,"RNA methyltransferase Sun"
"chromosome","NC_016845.1",4854129,4855505,"+",11849908,,"KPHS_48390","YP_005229139.1",458,"potassium transporter peripheral membrane protein"
"chromosome","NC_016845.1",4855646,4856059,"+",11849909,,"KPHS_48400","YP_005229140.1",137,"large-conductance mechanosensitive channel"
"chromosome","NC_016845.1",4856331,4856756,"-",11849910,,"KPHS_48410","YP_005229141.1",141,"zinc-responsive transcriptional regulator"
"chromosome","NC_016845.1",4856759,4857127,"-",11849911,,"KPHS_48420","YP_005229142.1",122,"DUF1992 domain-containing protein"
"chromosome","NC_016845.1",4857236,4857622,"-",11849912,,"KPHS_48430","YP_005229143.1",128,"50S ribosomal protein L17"
"chromosome","NC_016845.1",4857663,4858652,"-",11849913,,"KPHS_48440","YP_005229144.1",329,"DNA-directed RNA polymerase subunit alpha"
"chromosome","NC_016845.1",4858678,4859298,"-",11849914,,"KPHS_48450","YP_005229145.1",206,"30S ribosomal protein S4"
"chromosome","NC_016845.1",4859332,4859469,"-",11849915,,"KPHS_48460","YP_005229146.1",45,"30S ribosomal protein S11, partial"
"chromosome","NC_016845.1",4859738,4860094,"-",11849916,,"KPHS_48470","YP_005229147.1",118,"30S ribosomal protein S13"
"chromosome","NC_016845.1",4860391,4861722,"-",11849917,,"KPHS_48480","YP_005229148.1",443,"preprotein translocase subunit SecY"
"chromosome","NC_016845.1",4861730,4862164,"-",11849918,,"KPHS_48490","YP_005229149.1",144,"50S ribosomal protein L15"
"chromosome","NC_016845.1",4862168,4862347,"-",11849919,,"KPHS_48500","YP_005229150.1",59,"50S ribosomal protein L30"
"chromosome","NC_016845.1",4862351,4862854,"-",11849920,,"KPHS_48510","YP_005229151.1",167,"30S ribosomal protein S5"
"chromosome","NC_016845.1",4862869,4863222,"-",11849921,,"KPHS_48520","YP_005229152.1",117,"50S ribosomal protein L18"
"chromosome","NC_016845.1",4863232,4863765,"-",11849922,,"KPHS_48530","YP_005229153.1",177,"50S ribosomal protein L6"
"chromosome","NC_016845.1",4863778,4864170,"-",11849923,,"KPHS_48540","YP_005229154.1",130,"30S ribosomal protein S8"
"chromosome","NC_016845.1",4864204,4864509,"-",11849924,,"KPHS_48550","YP_005229155.1",101,"30S ribosomal protein S14"
"chromosome","NC_016845.1",4864524,4865063,"-",11849925,,"KPHS_48560","YP_005229156.1",179,"50S ribosomal protein L5"
"chromosome","NC_016845.1",4865078,4865392,"-",11849926,,"KPHS_48570","YP_005229157.1",104,"50S ribosomal protein L24"
"chromosome","NC_016845.1",4865403,4865756,"-",11849927,,"KPHS_48580","YP_005229158.1",117,"50S ribosomal protein L14"
"chromosome","NC_016845.1",4865940,4866194,"-",11849928,,"KPHS_48590","YP_005229159.1",84,"30S ribosomal protein S17"
"chromosome","NC_016845.1",4866194,4866385,"-",11849929,,"KPHS_48600","YP_005229160.1",63,"50S ribosomal protein L29"
"chromosome","NC_016845.1",4866385,4866795,"-",11849930,,"KPHS_48610","YP_005229161.1",136,"50S ribosomal protein L16"
"chromosome","NC_016845.1",4866808,4867506,"-",11849931,,"KPHS_48620","YP_005229162.1",232,"30S ribosomal protein S3"
"chromosome","NC_016845.1",4867524,4867856,"-",11849932,,"KPHS_48630","YP_005229163.1",110,"50S ribosomal protein L22"
"chromosome","NC_016845.1",4867871,4868149,"-",11849933,,"KPHS_48640","YP_005229164.1",92,"30S ribosomal protein S19"
"chromosome","NC_016845.1",4868166,4868987,"-",11849934,,"KPHS_48650","YP_005229165.1",273,"50S ribosomal protein L2"
"chromosome","NC_016845.1",4869005,4869307,"-",11849935,,"KPHS_48660","YP_005229166.1",100,"50S ribosomal protein L23"
"chromosome","NC_016845.1",4869304,4869909,"-",11849936,,"KPHS_48670","YP_005229167.1",201,"50S ribosomal protein L4"
"chromosome","NC_016845.1",4869920,4870138,"-",11849937,,"KPHS_48690","YP_005229168.1",72,"50S ribosomal protein L3"
"chromosome","NC_016845.1",4870148,4870540,"+",11849938,,"KPHS_48680","YP_005229169.1",130,"hypothetical protein KPHS_48680"
"chromosome","NC_016845.1",4870582,4870893,"-",11849939,,"KPHS_48700","YP_005229170.1",103,"30S ribosomal protein S10"
"chromosome","NC_016845.1",4871277,4871762,"+",11849940,,"KPHS_48710","YP_005229171.1",161,"leader peptidase HopD"
"chromosome","NC_016845.1",4871746,4872222,"-",11849941,,"KPHS_48720","YP_005229172.1",158,"bacterioferritin"
"chromosome","NC_016845.1",4872296,4872490,"-",11849942,,"KPHS_48730","YP_005229173.1",64,"bacterioferritin-associated ferredoxin"
"chromosome","NC_016845.1",4872671,4873855,"-",11849943,,"KPHS_48740","YP_005229174.1",394,"elongation factor Tu"
"chromosome","NC_016845.1",4873925,4876039,"-",11849944,,"KPHS_48750","YP_005229175.1",704,"elongation factor G"
"chromosome","NC_016845.1",4876136,4876606,"-",11849945,,"KPHS_48760","YP_005229176.1",156,"30S ribosomal protein S7"
"chromosome","NC_016845.1",4876703,4877077,"-",11849946,,"KPHS_48770","YP_005229177.1",124,"30S ribosomal protein S12"
"chromosome","NC_016845.1",4877202,4877429,"-",11849947,,"KPHS_48780","YP_005229178.1",75,"sulfurtransferase complex subunit TusB"
"chromosome","NC_016845.1",4877497,4877856,"-",11849948,,"KPHS_48790","YP_005229179.1",119,"sulfurtransferase complex subunit TusC"
"chromosome","NC_016845.1",4877856,4878242,"-",11849949,,"KPHS_48800","YP_005229180.1",128,"sulfurtransferase complex subunit TusD"
"chromosome","NC_016845.1",4878242,4878964,"-",11849950,,"KPHS_48810","YP_005229181.1",240,"putative regulator"
"chromosome","NC_016845.1",4879133,4879963,"-",11849951,,"KPHS_48820","YP_005229182.1",276,"FKBP-type peptidyl-prolyl cis-trans isomerase FkpA"
"chromosome","NC_016845.1",4880186,4880404,"+",11849952,,"KPHS_48830","YP_005229183.1",72,"protein SlyX"
"chromosome","NC_016845.1",4880463,4881050,"-",11849953,,"KPHS_48840","YP_005229184.1",195,"FKBP-type peptidyl-prolyl cis-trans isomerase"
"chromosome","NC_016845.1",4881144,4881344,"-",11849954,,"KPHS_48850","YP_005229185.1",66,"putative cytoplasmic protein"
"chromosome","NC_016845.1",4881356,4883146,"-",11849955,,"KPHS_48860","YP_005229186.1",596,"glutathione-regulated potassium-efflux system protein"
"chromosome","NC_016845.1",4883148,4883711,"-",11849956,,"KPHS_48870","YP_005229187.1",187,"glutathione-regulated potassium-efflux system ancillary protein KefG"
"chromosome","NC_016845.1",4883885,4885789,"+",11849957,,"KPHS_48880","YP_005229188.1",634,"ATPase"
"chromosome","NC_016845.1",4885852,4886052,"-",11849958,,"KPHS_48890","YP_005229189.1",66,"hypothetical protein KPHS_48890"
"chromosome","NC_016845.1",4886056,4887015,"+",11849959,,"KPHS_48900","YP_005229190.1",319,"putative enzyme with alpha/beta-hydrolase domain"
"chromosome","NC_016845.1",4887012,4887230,"+",11849960,,"KPHS_48910","YP_005229191.1",72,"YheU family protein"
"chromosome","NC_016845.1",4887267,4888136,"+",11849961,,"KPHS_48920","YP_005229192.1",289,"phosphoribulokinase"
"chromosome","NC_016845.1",4888191,4888487,"-",11849962,,"KPHS_48930","YP_005229193.1",98,"OsmC family protein"
"chromosome","NC_016845.1",4888902,4889534,"+",11849963,,"KPHS_48940","YP_005229194.1",210,"cAMP-regulatory protein"
"chromosome","NC_016845.1",4889586,4891664,"+",11849964,,"KPHS_48950","YP_005229195.1",692,"putative dienelactone hydrolase"
"chromosome","NC_016845.1",4891654,4892874,"-",11849965,,"KPHS_48960","YP_005229196.1",406,"bifunctional N-succinyldiaminopimelate- aminotransferase/acetylornithine transaminase protein"
"chromosome","NC_016845.1",4892965,4893528,"-",11849966,,"KPHS_48970","YP_005229197.1",187,"para-aminobenzoate synthase component II"
"chromosome","NC_016845.1",4893561,4894163,"-",11849967,,"KPHS_48980","YP_005229198.1",200,"putative adenosine monophosphate-protein transferase Fic"
"chromosome","NC_016845.1",4894153,4894320,"-",11849968,,"KPHS_48990","YP_005229199.1",55,"YhfG family protein"
"chromosome","NC_016845.1",4894427,4894996,"-",11849969,,"KPHS_49000","YP_005229200.1",189,"peptidylprolyl isomerase A"
"chromosome","NC_016845.1",4895273,4896460,"+",11849970,,"KPHS_49010","YP_005229201.1",395,"MFS transporter TsgA"
"chromosome","NC_016845.1",4896457,4897779,"-",11849971,,"KPHS_49020","YP_005229202.1",440,"putative cytosine deaminase"
"chromosome","NC_016845.1",4897855,4898025,"-",11849972,,"KPHS_49030","YP_005229203.1",56,"hypothetical protein KPHS_49030"
"chromosome","NC_016845.1",4898018,4900561,"+",11849973,,"KPHS_49040","YP_005229204.1",847,"nitrite reductase large subunit"
"chromosome","NC_016845.1",4900558,4900884,"+",11849974,,"KPHS_49050","YP_005229205.1",108,"nitrite reductase small subunit"
"chromosome","NC_016845.1",4901038,4902411,"+",11849975,,"KPHS_49060","YP_005229206.1",457,"siroheme synthase"
"chromosome","NC_016845.1",4902484,4903488,"-",11849976,,"KPHS_49070","YP_005229207.1",334,"tryptophanyl-tRNA synthetase"
"chromosome","NC_016845.1",4903481,4904242,"-",11849977,,"KPHS_49080","YP_005229208.1",253,"phosphoglycolate phosphatase"
"chromosome","NC_016845.1",4904235,4904912,"-",11849978,,"KPHS_49090","YP_005229209.1",225,"ribulose-phosphate 3-epimerase"
"chromosome","NC_016845.1",4904930,4905757,"-",11849979,,"KPHS_49100","YP_005229210.1",275,"DNA adenine methylase"
"chromosome","NC_016845.1",4905836,4907122,"-",11849980,,"KPHS_49110","YP_005229211.1",428,"cell division protein DamX"
"chromosome","NC_016845.1",4907207,4908190,"-",11849981,,"KPHS_49120","YP_005229212.1",327,"3-dehydroquinate synthase"
"chromosome","NC_016845.1",4908357,4908842,"-",11849982,,"KPHS_49130","YP_005229213.1",161,"shikimate kinase I"
"chromosome","NC_016845.1",4909149,4910393,"-",11849983,,"KPHS_49140","YP_005229214.1",414,"outer membrane porin"
"chromosome","NC_016845.1",4910699,4911127,"-",11849984,,"KPHS_49150","YP_005229215.1",142,"hypothetical protein KPHS_49150"
"chromosome","NC_016845.1",4911117,4911650,"-",11849985,,"KPHS_49160","YP_005229216.1",177,"hypothetical protein KPHS_49160"
"chromosome","NC_016845.1",4911634,4912434,"-",11849986,,"KPHS_49170","YP_005229217.1",266,"hypothetical protein KPHS_49170"
"chromosome","NC_016845.1",4912682,4915111,"+",11849987,,"KPHS_49180","YP_005229218.1",809,"peptidoglycan synthetase"
"chromosome","NC_016845.1",4915165,4915731,"-",11849988,,"KPHS_49190","YP_005229219.1",188,"putative NUDIX hydrolase"
"chromosome","NC_016845.1",4916046,4918175,"+",11849989,,"KPHS_49200","YP_005229220.1",709,"putative dehydrogenase"
"chromosome","NC_016845.1",4918236,4918919,"+",11849990,,"KPHS_49210","YP_005229221.1",227,"HAD-superfamily hydrolase"
"chromosome","NC_016845.1",4918916,4919317,"+",11849991,,"KPHS_49220","YP_005229222.1",133,"ribosome-associated heat shock protein Hsp15"
"chromosome","NC_016845.1",4919336,4920220,"+",11849992,,"KPHS_49230","YP_005229223.1",294,"Hsp33-like chaperonin"
"chromosome","NC_016845.1",4920372,4920533,"-",11849993,,"KPHS_49240","YP_005229224.1",53,"hypothetical protein KPHS_49240"
"chromosome","NC_016845.1",4920581,4922203,"+",11849994,,"KPHS_49250","YP_005229225.1",540,"phosphoenolpyruvate carboxykinase"
"chromosome","NC_016845.1",4922281,4923636,"-",11849995,,"KPHS_49260","YP_005229226.1",451,"osmolarity sensor protein"
"chromosome","NC_016845.1",4923633,4924352,"-",11849996,,"KPHS_49270","YP_005229227.1",239,"osmolarity response regulator"
"chromosome","NC_016845.1",4924580,4925053,"+",11849997,,"KPHS_49280","YP_005229228.1",157,"transcription elongation factor GreB"
"chromosome","NC_016845.1",4925154,4927484,"+",11849998,,"KPHS_49290","YP_005229229.1",776,"RNA-binding transcriptional accessory protein"
"chromosome","NC_016845.1",4927987,4928124,"+",11849999,,"KPHS_49300","YP_005229230.1",45,"ferrous iron transport protein A, partial"
"chromosome","NC_016845.1",4928153,4930471,"+",11850000,,"KPHS_49310","YP_005229231.1",772,"ferrous iron transport protein B"
"chromosome","NC_016845.1",4930481,4930720,"+",11850001,,"KPHS_49320","YP_005229232.1",79,"Putative Ferrous Iron Transport Protein C (Feoc)"
"chromosome","NC_016845.1",4930809,4931078,"-",11850002,,"KPHS_49330","YP_005229233.1",89,"DUF1471 domain-containing protein"
"chromosome","NC_016845.1",4931199,4931924,"-",11850003,,"KPHS_49340","YP_005229234.1",241,"biotin biosynthesis, reaction prior to pimeloyl CoA"
"chromosome","NC_016845.1",4932047,4932685,"+",11850004,,"KPHS_49350","YP_005229235.1",212,"putative gluconate transporter periplasmic gluconate-binding protein"
"chromosome","NC_016845.1",4932744,4933319,"+",11850005,,"KPHS_49360","YP_005229236.1",191,"putative DNA uptake protein"
"chromosome","NC_016845.1",4933656,4934972,"+",11850006,,"KPHS_49370","YP_005229237.1",438,"GntP family high-affinity gluconate permease"
"chromosome","NC_016845.1",4935075,4937168,"-",11850007,,"KPHS_49380","YP_005229238.1",697,"4-alpha-glucanotransferase"
"chromosome","NC_016845.1",4937179,4939569,"-",11850008,,"KPHS_49390","YP_005229239.1",796,"glycogen phosphorylase"
"chromosome","NC_016845.1",4940242,4942899,"+",11850009,,"KPHS_49400","YP_005229240.1",885,"transcriptional regulator"
"chromosome","NC_016845.1",4942915,4943673,"-",11850010,,"KPHS_49410","YP_005229241.1",252,"DNA-binding transcriptional repressor GlpR"
"chromosome","NC_016845.1",4943723,4944553,"-",11850011,,"KPHS_49420","YP_005229242.1",276,"intramembrane serine protease GlpG"
"chromosome","NC_016845.1",4944604,4944933,"-",11850012,,"KPHS_49430","YP_005229243.1",109,"thiosulfate sulfurtransferase"
"chromosome","NC_016845.1",4945138,4946646,"+",11850013,,"KPHS_49440","YP_005229244.1",502,"sn-glycerol-3-phosphate dehydrogenase"
"chromosome","NC_016845.1",4947008,4947271,"-",11850014,,"KPHS_49450","YP_005229245.1",87,"type II toxin-antitoxin system RelE/ParE family toxin"
"chromosome","NC_016845.1",4947531,4949978,"-",11850015,,"KPHS_49460","YP_005229246.1",815,"glycogen phosphorylase"
"chromosome","NC_016845.1",4949996,4951429,"-",11850016,,"KPHS_49470","YP_005229247.1",477,"glycogen synthase"
"chromosome","NC_016845.1",4951429,4952724,"-",11850017,,"KPHS_49480","YP_005229248.1",431,"glucose-1-phosphate adenylyltransferase"
"chromosome","NC_016845.1",4952805,4954781,"-",11850018,,"KPHS_49490","YP_005229249.1",658,"glycogen debranching protein"
"chromosome","NC_016845.1",4954778,4956964,"-",11850019,,"KPHS_49500","YP_005229250.1",728,"glycogen branching protein"
"chromosome","NC_016845.1",4957203,4958309,"-",11850020,,"KPHS_49510","YP_005229251.1",368,"aspartate-semialdehyde dehydrogenase"
"chromosome","NC_016845.1",4958413,4958775,"+",11850021,,"KPHS_49520","YP_005229252.1",120,"hypothetical protein KPHS_49520"
"chromosome","NC_016845.1",4958772,4960112,"-",11850022,,"KPHS_49530","YP_005229253.1",446,"low-affinity gluconate transporter"
"chromosome","NC_016845.1",4960112,4960642,"-",11850023,,"KPHS_49540","YP_005229254.1",176,"gluconate kinase"
"chromosome","NC_016845.1",4960823,4961818,"-",11850024,,"KPHS_49550","YP_005229255.1",331,"gluconate (gnt) operon regulator"
"chromosome","NC_016845.1",4961933,4962628,"-",11850025,,"KPHS_49560","YP_005229256.1",231,"pirin family protein"
"chromosome","NC_016845.1",4962750,4963787,"-",11850026,,"KPHS_49570","YP_005229257.1",345,"putative dehydrogenase"
"chromosome","NC_016845.1",4964052,4964696,"+",11850027,,"KPHS_49580","YP_005229258.1",214,"polymer-forming cytoskeletal protein"
"chromosome","NC_016845.1",4964943,4965419,"+",11850028,,"KPHS_49590","YP_005229259.1",158,"putative acyltransferase"
"chromosome","NC_016845.1",4965509,4967254,"-",11850029,,"KPHS_49600","YP_005229260.1",581,"gamma-glutamyltranspeptidase"
"chromosome","NC_016845.1",4967378,4967698,"+",11850030,,"KPHS_49610","YP_005229261.1",106,"DUF2756 family protein"
"chromosome","NC_016845.1",4967722,4968462,"-",11850031,,"KPHS_49620","YP_005229262.1",246,"glycerophosphodiester phosphodiesterase"
"chromosome","NC_016845.1",4968459,4969529,"-",11850032,,"KPHS_49630","YP_005229263.1",356,"glycerol-3-phosphate transporter ATP-binding subunit"
"chromosome","NC_016845.1",4969531,4970376,"-",11850033,,"KPHS_49640","YP_005229264.1",281,"sn-glycerol 3-phosphate transport membrane component"
"chromosome","NC_016845.1",4970373,4971260,"-",11850034,,"KPHS_49650","YP_005229265.1",295,"glycerol-3-phosphate transporter permease"
"chromosome","NC_016845.1",4971367,4972683,"-",11850035,,"KPHS_49660","YP_005229266.1",438,"glycerol-3-phosphate transporter periplasmic binding protein"
"chromosome","NC_016845.1",4972956,4973324,"-",11850036,,"KPHS_49670","YP_005229267.1",122,"death -on-curing protein of phage P1"
"chromosome","NC_016845.1",4973321,4973542,"-",11850037,,"KPHS_49680","YP_005229268.1",73,"type II toxin-antitoxin system Phd/YefM family antitoxin"
"chromosome","NC_016845.1",4973706,4974419,"-",11850038,,"KPHS_49690","YP_005229269.1",237,"branched-chain amino acid transport system ATP-binding protein"
"chromosome","NC_016845.1",4974421,4975188,"-",11850039,,"KPHS_49700","YP_005229270.1",255,"leucine/isoleucine/valine transporter ATP-binding subunit"
"chromosome","NC_016845.1",4975185,4976462,"-",11850040,,"KPHS_49710","YP_005229271.1",425,"leucine/isoleucine/valine transporter permease subunit"
"chromosome","NC_016845.1",4976459,4977385,"-",11850041,,"KPHS_49720","YP_005229272.1",308,"high-affinity branched-chain amino acid transporter membrane component"
